FLT_DATE;APT_ICAO;DEST_APT_ICAO;APT_NAME;STATE_NAME;FLT_DEP_1;DLY_ATC_PRE_2
2025-05-21;LZIB;LZIB;Bratislava;Slovakia;40;
2025-05-21;UDYZ;UDYZ;Yerevan;Armenia;46;
2025-05-21;UGTB;UGTB;Tbilisi;Georgia;66;
2025-05-22;BIKF;BIKF;Keflavik;Iceland;109;0
2025-05-22;EBAW;EBAW;Antwerp;Belgium;22;
2025-05-22;EBBR;EBBR;Brussels;Belgium;317;231
2025-05-22;EBCI;EBCI;Charleroi;Belgium;110;0
2025-05-22;EBLG;EBLG;LiĂ¨ge;Belgium;59;
2025-05-22;EBOS;EBOS;Ostend-Bruges;Belgium;10;
2025-05-22;EDDB;EDDB;Berlin - Brandenburg;Germany;308;79
2025-05-22;EDDC;EDDC;Dresden;Germany;19;
2025-05-22;EDDE;EDDE;Erfurt;Germany;10;
2025-05-22;EDDF;EDDF;Frankfurt;Germany;700;94
2025-05-22;EDDG;EDDG;Muenster-Osnabrueck;Germany;33;0
2025-05-22;EDDH;EDDH;Hamburg;Germany;195;43
2025-05-22;EDDK;EDDK;Cologne-Bonn;Germany;205;
2025-05-22;EDDL;EDDL;Dusseldorf;Germany;266;9
2025-05-22;EDDM;EDDM;Munich;Germany;515;0
2025-05-22;EDDN;EDDN;Nuremberg;Germany;66;5
2025-05-22;EDDP;EDDP;Leipzig-Halle;Germany;123;4
2025-05-22;EDDR;EDDR;Saarbruecken;Germany;13;0
2025-05-22;EDDS;EDDS;Stuttgart;Germany;160;9
2025-05-22;EDDV;EDDV;Hanover;Germany;82;27
2025-05-22;EDDW;EDDW;Bremen;Germany;36;0
2025-05-22;EETN;EETN;Tallinn;Estonia;63;10
2025-05-22;EETU;EETU;Tartu;Estonia;2;
2025-05-22;EFHK;EFHK;Helsinki - Vantaa;Finland;243;9
2025-05-22;EGAA;EGAA;Belfast - Aldergrove;United Kingdom;87;
2025-05-22;EGAC;EGAC;Belfast - City Airport;United Kingdom;42;
2025-05-22;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;7;
2025-05-22;EGBB;EGBB;Birmingham;United Kingdom;168;131
2025-05-22;EGCC;EGCC;Manchester;United Kingdom;335;244
2025-05-22;EGGD;EGGD;Bristol;United Kingdom;115;21
2025-05-22;EGGW;EGGW;London - Luton;United Kingdom;216;49
2025-05-22;EGHI;EGHI;Southampton;United Kingdom;30;
2025-05-22;EGKB;EGKB;Biggin Hill;United Kingdom;59;
2025-05-22;EGKK;EGKK;London - Gatwick;United Kingdom;417;
2025-05-22;EGLC;EGLC;London - City;United Kingdom;93;20
2025-05-22;EGLF;EGLF;Farnborough;United Kingdom;67;
2025-05-22;EGLL;EGLL;London - Heathrow;United Kingdom;680;
2025-05-22;EGNT;EGNT;Newcastle;United Kingdom;66;
2025-05-22;EGNX;EGNX;East Midlands;United Kingdom;102;
2025-05-22;EGPD;EGPD;Aberdeen;United Kingdom;64;
2025-05-22;EGPF;EGPF;Glasgow;United Kingdom;119;
2025-05-22;EGPH;EGPH;Edinburgh;United Kingdom;203;30
2025-05-22;EGSS;EGSS;London - Stansted;United Kingdom;325;156
2025-05-22;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;724;
2025-05-22;EHBK;EHBK;Maastricht-Aachen;Netherlands;7;
2025-05-22;EHGG;EHGG;Groningen;Netherlands;27;
2025-05-22;EHLE;EHLE;Lelystad;Netherlands;6;
2025-05-22;EHRD;EHRD;Rotterdam;Netherlands;45;
2025-05-22;EICK;EICK;Cork;Ireland;41;
2025-05-22;EIDL;EIDL;Donegal;Ireland;2;
2025-05-22;EIDW;EIDW;Dublin;Ireland;401;591
2025-05-22;EIKN;EIKN;Connaught;Ireland;9;
2025-05-22;EIKY;EIKY;Kerry - Farranfore;Ireland;5;
2025-05-22;EINN;EINN;Shannon;Ireland;44;
2025-05-22;EIWF;EIWF;Waterford;Ireland;1;
2025-05-22;EIWT;EIWT;Weston;Ireland;1;
2025-05-22;EKCH;EKCH;Copenhagen - Kastrup;Denmark;408;7
2025-05-22;ELLX;ELLX;Luxembourg;Luxembourg;110;13
2025-05-22;ENAL;ENAL;Alesund;Norway;24;
2025-05-22;ENAN;ENAN;Andenes;Norway;6;
2025-05-22;ENAT;ENAT;Alta;Norway;14;
2025-05-22;ENBL;ENBL;Forde Bringeland;Norway;5;
2025-05-22;ENBN;ENBN;Bronnoysund Bronnoy;Norway;15;
2025-05-22;ENBO;ENBO;BodĂ¸;Norway;68;
2025-05-22;ENBR;ENBR;Bergen;Norway;137;0
2025-05-22;ENBS;ENBS;Batsfjord;Norway;4;
2025-05-22;ENBV;ENBV;BerlevĂĄg;Norway;3;
2025-05-22;ENCN;ENCN;Kristiansand Kjevik;Norway;19;
2025-05-22;ENDU;ENDU;Bardufoss;Norway;6;
2025-05-22;ENEV;ENEV;Harstad - Narvik Evenes;Norway;26;
2025-05-22;ENFL;ENFL;FlorĂ¸;Norway;7;
2025-05-22;ENGM;ENGM;Oslo - Gardermoen;Norway;365;27
2025-05-22;ENHD;ENHD;Haugesund;Norway;13;
2025-05-22;ENHF;ENHF;Hammerfest;Norway;24;
2025-05-22;ENHV;ENHV;HonningsvĂĄg Valan;Norway;3;
2025-05-22;ENKB;ENKB;Kristiansund Kvernberget;Norway;18;
2025-05-22;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;13;
2025-05-22;ENLK;ENLK;Leknes;Norway;12;
2025-05-22;ENMH;ENMH;Mehamn;Norway;3;
2025-05-22;ENML;ENML;Molde Ă…rĂ¸;Norway;7;
2025-05-22;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;5;
2025-05-22;ENNA;ENNA;Lakselv Banak;Norway;3;
2025-05-22;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-05-22;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;9;
2025-05-22;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;7;
2025-05-22;ENRM;ENRM;Rorvik Ryum;Norway;4;
2025-05-22;ENRO;ENRO;Roros;Norway;2;
2025-05-22;ENRS;ENRS;Rost;Norway;2;
2025-05-22;ENSB;ENSB;Svalbard Longyear;Norway;1;
2025-05-22;ENSD;ENSD;Sandane  Anda;Norway;4;
2025-05-22;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;7;
2025-05-22;ENSH;ENSH;SvolvĂ¦r Helle;Norway;7;
2025-05-22;ENSK;ENSK;Stokmarknes Skagen;Norway;11;
2025-05-22;ENSR;ENSR;Sorkjosen;Norway;3;
2025-05-22;ENSS;ENSS;VardĂ¸ Svartnes;Norway;3;
2025-05-22;ENST;ENST;SandnessjĂ¸en Stokka;Norway;6;
2025-05-22;ENTC;ENTC;TromsĂ¸;Norway;68;
2025-05-22;ENVA;ENVA;Trondheim;Norway;100;0
2025-05-22;ENVD;ENVD;VadsĂ¸;Norway;8;
2025-05-22;ENVR;ENVR;VĂ¦rĂ¸y;Norway;2;
2025-05-22;ENZV;ENZV;Stavanger;Norway;100;0
2025-05-22;EPBY;EPBY;Bydgoszcz;Poland;5;
2025-05-22;EPGD;EPGD;Gdansk;Poland;86;
2025-05-22;EPKK;EPKK;Krakow - Balice;Poland;123;
2025-05-22;EPKT;EPKT;Katowice - Pyrzowice;Poland;76;
2025-05-22;EPLB;EPLB;Lublin;Poland;7;
2025-05-22;EPLL;EPLL;Lodz - Lublinek;Poland;7;
2025-05-22;EPMO;EPMO;Warszawa - Modlin;Poland;15;
2025-05-22;EPPO;EPPO;Poznan - Lawica;Poland;54;
2025-05-22;EPRZ;EPRZ;Rzeszow - Jasionka;Poland;25;
2025-05-22;EPSC;EPSC;Szczecin - GoleniĂłw;Poland;11;
2025-05-22;EPSY;EPSY;Olsztyn-Mazury;Poland;1;
2025-05-22;EPWA;EPWA;Warszawa - Chopina;Poland;306;191
2025-05-22;EPWR;EPWR;Wroclaw - Strachowice;Poland;64;
2025-05-22;EPZG;EPZG;Zielona Gora - Babimost;Poland;2;
2025-05-22;ESGG;ESGG;GĂ¶teborg;Sweden;80;5
2025-05-22;ESSA;ESSA;Stockholm - Arlanda;Sweden;329;14
2025-05-22;ESSB;ESSB;Stockholm - Bromma;Sweden;15;
2025-05-22;EVLA;EVLA;Liepaja;Latvia;6;
2025-05-22;EVRA;EVRA;Riga;Latvia;93;0
2025-05-22;EYKA;EYKA;Kaunas;Lithuania;18;
2025-05-22;EYPA;EYPA;Palanga;Lithuania;8;
2025-05-22;EYSA;EYSA;Siauliai;Lithuania;5;
2025-05-22;EYVI;EYVI;Vilnius;Lithuania;80;
2025-05-22;GCFV;GCFV;Fuerteventura;Spain;71;0
2025-05-22;GCGM;GCGM;La Gomera;Spain;4;
2025-05-22;GCHI;GCHI;Hierro;Spain;6;
2025-05-22;GCLA;GCLA;La Palma;Spain;30;
2025-05-22;GCLP;GCLP;Gran Canaria;Spain;179;87
2025-05-22;GCRR;GCRR;Lanzarote;Spain;93;0
2025-05-22;GCTS;GCTS;Tenerife Sur - Reina Sofia;Spain;103;19
2025-05-22;GCXO;GCXO;Tenerife North;Spain;114;
2025-05-22;GEML;GEML;Melilla;Spain;15;
2025-05-22;GMAD;GMAD;Al Massira;Morocco;33;
2025-05-22;GMFF;GMFF;SaĂŻss;Morocco;21;
2025-05-22;GMME;GMME;Rabat-SalĂ©;Morocco;30;
2025-05-22;GMMN;GMMN;Mohammed V International;Morocco;124;
2025-05-22;GMMX;GMMX;Menara;Morocco;95;
2025-05-22;GMTT;GMTT;Ibn Batouta;Morocco;25;
2025-05-22;LATI;LATI;Tirana;Albania;94;
2025-05-22;LBSF;LBSF;Sofia;Bulgaria;98;30
2025-05-22;LCLK;LCLK;Larnaca;Cyprus;115;
2025-05-22;LCPH;LCPH;Paphos;Cyprus;30;
2025-05-22;LDZA;LDZA;Zagreb;Croatia;74;7
2025-05-22;LEAB;LEAB;Albacete;Spain;1;
2025-05-22;LEAL;LEAL;Alicante;Spain;186;101
2025-05-22;LEAM;LEAM;Almeria;Spain;14;
2025-05-22;LEAS;LEAS;Asturias;Spain;25;
2025-05-22;LEBB;LEBB;Bilbao;Spain;148;
2025-05-22;LEBG;LEBG;Burgos;Spain;14;
2025-05-22;LEBL;LEBL;Barcelona;Spain;557;
2025-05-22;LEBZ;LEBZ;Badajoz;Spain;5;
2025-05-22;LECO;LECO;La Coruna;Spain;18;
2025-05-22;LECU;LECU;Madrid - Cuatro Viento;Spain;12;
2025-05-22;LEDA;LEDA;Lleida - Alguaire;Spain;7;
2025-05-22;LEGE;LEGE;Gerona;Spain;35;
2025-05-22;LEGR;LEGR;Granada;Spain;19;
2025-05-22;LEGT;LEGT;Madrid - Getafe;Spain;3;
2025-05-22;LEIB;LEIB;Ibiza;Spain;141;9
2025-05-22;LEJR;LEJR;Jerez De La Frontera;Spain;21;
2025-05-22;LELC;LELC;Murcia San Javier;Spain;0;
2025-05-22;LELL;LELL;Sabadell;Spain;0;
2025-05-22;LELN;LELN;Leon;Spain;4;
2025-05-22;LEMD;LEMD;Madrid - Barajas;Spain;620;
2025-05-22;LEMG;LEMG;MĂˇlaga;Spain;270;97
2025-05-22;LEMH;LEMH;Mahon;Spain;58;
2025-05-22;LEMO;LEMO;Seville - Moron;Spain;8;
2025-05-22;LEPA;LEPA;Palma de Mallorca;Spain;421;
2025-05-22;LEPP;LEPP;Noain Pamplona;Spain;11;
2025-05-22;LERJ;LERJ;Logrono;Spain;6;
2025-05-22;LERS;LERS;Reus;Spain;27;
2025-05-22;LERT;LERT;Rota;Spain;17;
2025-05-22;LESA;LESA;Salamanca Matalan;Spain;5;
2025-05-22;LESB;LESB;Son Bonet;Spain;1;
2025-05-22;LESJ;LESJ;Palma - Son San Juan;Spain;0;
2025-05-22;LESO;LESO;San Sebastian;Spain;23;
2025-05-22;LEST;LEST;Santiago;Spain;32;
2025-05-22;LETO;LETO;Madrid - Torrejon;Spain;3;
2025-05-22;LEVC;LEVC;Valencia;Spain;122;6
2025-05-22;LEVD;LEVD;Valladolid;Spain;11;
2025-05-22;LEVT;LEVT;Vitoria;Spain;38;
2025-05-22;LEVX;LEVX;Vigo;Spain;14;
2025-05-22;LEXJ;LEXJ;Santander;Spain;24;
2025-05-22;LEZG;LEZG;Zaragoza;Spain;24;
2025-05-22;LEZL;LEZL;Sevilla;Spain;100;
2025-05-22;LFAQ;LFAQ;Albert-Bray;France;3;
2025-05-22;LFBD;LFBD;Bordeaux-MĂ©rignac;France;93;
2025-05-22;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;6;
2025-05-22;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;12;
2025-05-22;LFBI;LFBI;Poitiers-Biard;France;2;
2025-05-22;LFBL;LFBL;Limoges-Bellegarde;France;9;
2025-05-22;LFBO;LFBO;Toulouse-Blagnac;France;116;18
2025-05-22;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;14;
2025-05-22;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;16;
2025-05-22;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;31;
2025-05-22;LFCR;LFCR;Rodez-Marcillac;France;9;
2025-05-22;LFGJ;LFGJ;DĂ´le-Tavaux;France;1;
2025-05-22;LFJL;LFJL;Metz-Nancy-Lorraine;France;4;
2025-05-22;LFJR;LFJR;Angers-MarcĂ©;France;8;
2025-05-22;LFKB;LFKB;Bastia-Poretta;France;19;
2025-05-22;LFKC;LFKC;Calvi-Sainte-Catherine;France;8;
2025-05-22;LFKF;LFKF;Figari-Sud Corse;France;12;
2025-05-22;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;18;
2025-05-22;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;2;
2025-05-22;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;17;
2025-05-22;LFLI;LFLI;Annemasse;France;2;
2025-05-22;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;146;30
2025-05-22;LFLP;LFLP;Annecy-Meythet;France;8;
2025-05-22;LFLS;LFLS;Grenoble-IsĂ¨re;France;6;
2025-05-22;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;3;
2025-05-22;LFLY;LFLY;Lyon-Bron;France;11;
2025-05-22;LFMD;LFMD;Cannes-Mandelieu;France;35;
2025-05-22;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;5;
2025-05-22;LFMI;LFMI;Istres-Le TubĂ©;France;16;
2025-05-22;LFMK;LFMK;Carcassonne-Salvaza;France;7;
2025-05-22;LFML;LFML;Marseille-Provence;France;157;30
2025-05-22;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;329;185
2025-05-22;LFMP;LFMP;Perpignan-Rivesaltes;France;15;
2025-05-22;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;32;
2025-05-22;LFMU;LFMU;BĂ©ziers-Vias;France;13;
2025-05-22;LFMV;LFMV;Avignon-Caumont;France;16;
2025-05-22;LFOB;LFOB;Beauvais-TillĂ©;France;61;
2025-05-22;LFOH;LFOH;Le Havre-Octeville;France;2;
2025-05-22;LFOK;LFOK;ChĂ˘lons-Vatry;France;4;
2025-05-22;LFOP;LFOP;Rouen;France;10;
2025-05-22;LFOT;LFOT;Tours-Val de Loire;France;10;
2025-05-22;LFPB;LFPB;Paris-Le Bourget;France;118;
2025-05-22;LFPG;LFPG;Paris-Charles-de-Gaulle;France;695;373
2025-05-22;LFPN;LFPN;Toussus-le-Noble;France;27;
2025-05-22;LFPO;LFPO;Paris-Orly;France;319;186
2025-05-22;LFQQ;LFQQ;Lille-Lesquin;France;20;
2025-05-22;LFRB;LFRB;Brest-Bretagne;France;27;
2025-05-22;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;8;
2025-05-22;LFRG;LFRG;Deauville-Normandie;France;5;
2025-05-22;LFRH;LFRH;Lorient-Lann BihouĂ©;France;8;
2025-05-22;LFRK;LFRK;Caen-Carpiquet;France;13;
2025-05-22;LFRM;LFRM;Le Mans;France;9;
2025-05-22;LFRN;LFRN;Rennes-Saint-Jacques;France;24;
2025-05-22;LFRO;LFRO;Lannion;France;2;
2025-05-22;LFRQ;LFRQ;Quimper-Pluguffan;France;6;
2025-05-22;LFRS;LFRS;Nantes-Atlantique;France;89;
2025-05-22;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;6;
2025-05-22;LFSB;LFSB;BĂ˘le-Mulhouse;France;112;29
2025-05-22;LFSL;LFSL;Brive-Souillac;France;4;
2025-05-22;LFST;LFST;Strasbourg-Entzheim;France;23;
2025-05-22;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;23;
2025-05-22;LFTW;LFTW;NĂ®mes-Garons;France;11;
2025-05-22;LGAV;LGAV;Athens;Greece;433;1899
2025-05-22;LGIR;LGIR;Heraklion;Greece;113;
2025-05-22;LGKF;LGKF;Kefallinia;Greece;21;
2025-05-22;LGKO;LGKO;Kos;Greece;38;
2025-05-22;LGKR;LGKR;Corfu;Greece;53;
2025-05-22;LGMK;LGMK;Mikonos;Greece;19;
2025-05-22;LGPZ;LGPZ;Aktion;Greece;5;
2025-05-22;LGRP;LGRP;Rodos;Greece;82;
2025-05-22;LGSA;LGSA;Khania - Souda;Greece;49;
2025-05-22;LGSK;LGSK;Skiathos;Greece;5;
2025-05-22;LGSR;LGSR;Santorini;Greece;36;
2025-05-22;LGTS;LGTS;Thessaloniki;Greece;93;
2025-05-22;LGZA;LGZA;Zakinthos;Greece;25;
2025-05-22;LHBP;LHBP;Budapest - Ferihegy;Hungary;211;10
2025-05-22;LIBR;LIBR;Brindisi;Italy;35;
2025-05-22;LICC;LICC;Catania;Italy;126;527
2025-05-22;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;110;
2025-05-22;LIMC;LIMC;Milan - Malpensa;Italy;334;289
2025-05-22;LIME;LIME;Bergamo;Italy;160;351
2025-05-22;LIMF;LIMF;Torino Caselle;Italy;58;
2025-05-22;LIML;LIML;Milan - Linate;Italy;178;101
2025-05-22;LIPE;LIPE;Bologna;Italy;145;137
2025-05-22;LIPH;LIPH;Treviso;Italy;32;
2025-05-22;LIPZ;LIPZ;Venice;Italy;141;139
2025-05-22;LIRA;LIRA;Rome - Ciampino;Italy;72;
2025-05-22;LIRF;LIRF;Rome - Fiumicino;Italy;473;735
2025-05-22;LIRN;LIRN;Naples;Italy;157;
2025-05-22;LIRP;LIRP;Pisa San Giusto;Italy;74;
2025-05-22;LJLJ;LJLJ;Ljubljana;Slovenia;35;0
2025-05-22;LJMB;LJMB;Maribor;Slovenia;8;
2025-05-22;LJPZ;LJPZ;PortoroĹľ;Slovenia;1;
2025-05-22;LKKV;LKKV;Karlovy Vary;Czech Republic;5;
2025-05-22;LKMT;LKMT;Ostrava;Czech Republic;12;
2025-05-22;LKPR;LKPR;Prague;Czech Republic;211;54
2025-05-22;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;14;
2025-05-22;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;224;
2025-05-22;LMML;LMML;Malta;Malta;120;123
2025-05-22;LOWG;LOWG;Graz;Austria;28;
2025-05-22;LOWI;LOWI;Innsbruck;Austria;7;
2025-05-22;LOWK;LOWK;Klagenfurt;Austria;9;
2025-05-22;LOWL;LOWL;Linz;Austria;26;
2025-05-22;LOWS;LOWS;Salzburg;Austria;32;
2025-05-22;LOWW;LOWW;Vienna;Austria;385;266
2025-05-22;LPAZ;LPAZ;Santa Maria;Portugal;5;
2025-05-22;LPCS;LPCS;Cascais;Portugal;20;
2025-05-22;LPFL;LPFL;Flores;Portugal;4;
2025-05-22;LPFR;LPFR;Faro;Portugal;123;83
2025-05-22;LPHR;LPHR;Horta;Portugal;8;
2025-05-22;LPMA;LPMA;Madeira;Portugal;54;
2025-05-22;LPMT;LPMT;Montijo;Portugal;1;
2025-05-22;LPPD;LPPD;Ponta Delgada;Portugal;39;
2025-05-22;LPPR;LPPR;Porto;Portugal;169;107
2025-05-22;LPPS;LPPS;Porto Santo;Portugal;5;
2025-05-22;LPPT;LPPT;Lisbon;Portugal;331;1042
2025-05-22;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;28;
2025-05-22;LRBS;LRBS;Bucharest - BÄneasa;Romania;19;
2025-05-22;LROP;LROP;Bucharest - Otopeni;Romania;183;63
2025-05-22;LSGG;LSGG;Geneva;Switzerland;256;118
2025-05-22;LSGS;LSGS;Sion;Switzerland;8;
2025-05-22;LSZH;LSZH;ZĂĽrich;Switzerland;390;363
2025-05-22;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;124;
2025-05-22;LTAI;LTAI;Antalya;TĂĽrkiye;357;
2025-05-22;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;27;
2025-05-22;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;100;
2025-05-22;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;360;
2025-05-22;LTFM;LTFM;Istanbul;TĂĽrkiye;741;
2025-05-22;LUKK;LUKK;ChiČ™inÄu;Moldova;61;
2025-05-22;LWSK;LWSK;Skopje;Republic of North Macedonia;33;
2025-05-22;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;125;
2025-05-22;LYPG;LYPG;Podgorica;Montenegro;18;
2025-05-22;LZIB;LZIB;Bratislava;Slovakia;29;
2025-05-22;UDYZ;UDYZ;Yerevan;Armenia;55;
2025-05-22;UGTB;UGTB;Tbilisi;Georgia;68;
2025-05-23;BIKF;BIKF;Keflavik;Iceland;101;0
2025-05-23;EBAW;EBAW;Antwerp;Belgium;16;
2025-05-23;EBBR;EBBR;Brussels;Belgium;313;237
2025-05-23;EBCI;EBCI;Charleroi;Belgium;120;0
2025-05-23;EBLG;EBLG;LiĂ¨ge;Belgium;44;
2025-05-23;EBOS;EBOS;Ostend-Bruges;Belgium;9;
2025-05-23;EDDB;EDDB;Berlin - Brandenburg;Germany;321;283
2025-05-23;EDDC;EDDC;Dresden;Germany;20;
2025-05-23;EDDE;EDDE;Erfurt;Germany;4;
2025-05-23;EDDF;EDDF;Frankfurt;Germany;721;93
2025-05-23;EDDG;EDDG;Muenster-Osnabrueck;Germany;27;0
2025-05-23;EDDH;EDDH;Hamburg;Germany;208;81
2025-05-23;EDDK;EDDK;Cologne-Bonn;Germany;198;
2025-05-23;EDDL;EDDL;Dusseldorf;Germany;274;30
2025-05-23;EDDM;EDDM;Munich;Germany;528;15
2025-05-23;EDDN;EDDN;Nuremberg;Germany;74;5
2025-05-23;EDDP;EDDP;Leipzig-Halle;Germany;110;19
2025-05-23;EDDR;EDDR;Saarbruecken;Germany;15;0
2025-05-23;EDDS;EDDS;Stuttgart;Germany;149;47
2025-05-23;EDDV;EDDV;Hanover;Germany;79;40
2025-05-23;EDDW;EDDW;Bremen;Germany;34;0
2025-05-23;EETN;EETN;Tallinn;Estonia;65;0
2025-05-23;EETU;EETU;Tartu;Estonia;3;
2025-05-23;EFHK;EFHK;Helsinki - Vantaa;Finland;237;3
2025-05-23;EGAA;EGAA;Belfast - Aldergrove;United Kingdom;87;
2025-05-23;EGAC;EGAC;Belfast - City Airport;United Kingdom;46;
2025-05-23;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;9;
2025-05-23;EGBB;EGBB;Birmingham;United Kingdom;171;129
2025-05-23;EGCC;EGCC;Manchester;United Kingdom;331;145
2025-05-23;EGGD;EGGD;Bristol;United Kingdom;132;66
2025-05-23;EGGW;EGGW;London - Luton;United Kingdom;222;63
2025-05-23;EGHI;EGHI;Southampton;United Kingdom;33;
2025-05-23;EGKB;EGKB;Biggin Hill;United Kingdom;63;
2025-05-23;EGKK;EGKK;London - Gatwick;United Kingdom;421;
2025-05-23;EGLC;EGLC;London - City;United Kingdom;82;0
2025-05-23;EGLF;EGLF;Farnborough;United Kingdom;67;
2025-05-23;EGLL;EGLL;London - Heathrow;United Kingdom;680;
2025-05-23;EGNT;EGNT;Newcastle;United Kingdom;71;
2025-05-23;EGNX;EGNX;East Midlands;United Kingdom;102;
2025-05-23;EGPD;EGPD;Aberdeen;United Kingdom;60;
2025-05-23;EGPF;EGPF;Glasgow;United Kingdom;125;
2025-05-23;EGPH;EGPH;Edinburgh;United Kingdom;205;60
2025-05-23;EGSS;EGSS;London - Stansted;United Kingdom;325;186
2025-05-23;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;721;
2025-05-23;EHBK;EHBK;Maastricht-Aachen;Netherlands;10;
2025-05-23;EHGG;EHGG;Groningen;Netherlands;20;
2025-05-23;EHLE;EHLE;Lelystad;Netherlands;3;
2025-05-23;EHRD;EHRD;Rotterdam;Netherlands;40;
2025-05-23;EICK;EICK;Cork;Ireland;40;
2025-05-23;EIDL;EIDL;Donegal;Ireland;3;
2025-05-23;EIDW;EIDW;Dublin;Ireland;416;545
2025-05-23;EIKN;EIKN;Connaught;Ireland;14;
2025-05-23;EIKY;EIKY;Kerry - Farranfore;Ireland;8;
2025-05-23;EINN;EINN;Shannon;Ireland;37;
2025-05-23;EIWF;EIWF;Waterford;Ireland;2;
2025-05-23;EIWT;EIWT;Weston;Ireland;0;
2025-05-23;EKCH;EKCH;Copenhagen - Kastrup;Denmark;407;8
2025-05-23;ELLX;ELLX;Luxembourg;Luxembourg;119;7
2025-05-23;ENAL;ENAL;Alesund;Norway;23;
2025-05-23;ENAN;ENAN;Andenes;Norway;6;
2025-05-23;ENAT;ENAT;Alta;Norway;14;
2025-05-23;ENBL;ENBL;Forde Bringeland;Norway;6;
2025-05-23;ENBN;ENBN;Bronnoysund Bronnoy;Norway;15;
2025-05-23;ENBO;ENBO;BodĂ¸;Norway;66;
2025-05-23;ENBR;ENBR;Bergen;Norway;146;0
2025-05-23;ENBS;ENBS;Batsfjord;Norway;3;
2025-05-23;ENBV;ENBV;BerlevĂĄg;Norway;3;
2025-05-23;ENCN;ENCN;Kristiansand Kjevik;Norway;17;
2025-05-23;ENDU;ENDU;Bardufoss;Norway;9;
2025-05-23;ENEV;ENEV;Harstad - Narvik Evenes;Norway;18;
2025-05-23;ENFL;ENFL;FlorĂ¸;Norway;8;
2025-05-23;ENGM;ENGM;Oslo - Gardermoen;Norway;361;47
2025-05-23;ENHD;ENHD;Haugesund;Norway;12;
2025-05-23;ENHF;ENHF;Hammerfest;Norway;19;
2025-05-23;ENHV;ENHV;HonningsvĂĄg Valan;Norway;3;
2025-05-23;ENKB;ENKB;Kristiansund Kvernberget;Norway;16;
2025-05-23;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;11;
2025-05-23;ENLK;ENLK;Leknes;Norway;10;
2025-05-23;ENMH;ENMH;Mehamn;Norway;3;
2025-05-23;ENML;ENML;Molde Ă…rĂ¸;Norway;7;
2025-05-23;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;6;
2025-05-23;ENNA;ENNA;Lakselv Banak;Norway;4;
2025-05-23;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-05-23;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;11;
2025-05-23;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;11;
2025-05-23;ENRM;ENRM;Rorvik Ryum;Norway;3;
2025-05-23;ENRO;ENRO;Roros;Norway;2;
2025-05-23;ENRS;ENRS;Rost;Norway;2;
2025-05-23;ENSB;ENSB;Svalbard Longyear;Norway;3;
2025-05-23;ENSD;ENSD;Sandane  Anda;Norway;5;
2025-05-23;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;9;
2025-05-23;ENSH;ENSH;SvolvĂ¦r Helle;Norway;7;
2025-05-23;ENSK;ENSK;Stokmarknes Skagen;Norway;10;
